timestamp,left,right
5/7/21 22:09,52.23,40.74
5/7/21 22:09,53.07,40.99
5/7/21 22:09,77.17,69.95
5/7/21 22:10,101.88,105.36
5/7/21 22:10,142.01,136.83
5/7/21 22:10,140.79,135.9
5/7/21 22:10,140.08,135.22
5/7/21 22:10,116.09,110.73
5/7/21 22:10,84.04,80.16
5/7/21 22:10,85.83,82.55
5/7/21 22:10,86.98,85.23
5/7/21 22:10,86.39,86.08
5/7/21 22:10,86.11,86.13
5/7/21 22:10,85.96,85.51
5/7/21 22:10,87.02,82.77
5/7/21 22:10,87.29,85.33
5/7/21 22:10,87.13,85.42
5/7/21 22:10,87.35,85.25
5/7/21 22:10,87.17,85.05
5/7/21 22:10,,85.42
5/7/21 22:10,,85.08
5/7/21 22:10,,85.78
5/7/21 22:10,,87.24
5/7/21 22:10,,83.15
5/7/21 22:10,,86.19
5/7/21 22:10,,85.55
5/7/21 22:10,,83.77
5/7/21 22:10,,86.42
5/7/21 22:10,,86.98
5/7/21 22:10,,94.75
5/7/21 22:10,,120.74
5/7/21 22:10,,118.6
5/7/21 22:10,,122.08
5/7/21 22:10,,121.75
5/7/21 22:10,,107.54
5/7/21 22:10,,64.96
5/7/21 22:10,,40.79
5/7/21 22:10,,39.84
5/7/21 22:10,,39.78
5/7/21 22:10,,40.69
5/7/21 22:10,,40.54
5/7/21 22:10,,41.19
5/7/21 22:10,,41.64
5/7/21 22:10,,41.11
5/7/21 22:10,,40.88
5/7/21 22:10,,40.7
5/7/21 22:10,,41.36
5/7/21 22:10,,40.35
5/7/21 22:10,,40.65
5/7/21 22:10,,36.47
5/7/21 22:10,,38.1
5/7/21 22:10,,36.73
5/7/21 22:10,,33.88
5/7/21 22:10,,31.93
5/7/21 22:10,,34.89
5/7/21 22:10,,37.13
5/7/21 22:10,,36.17
5/7/21 22:10,,35.5
5/7/21 22:10,,35.84
5/7/21 22:10,,36.09
5/7/21 22:10,,35.89
5/7/21 22:10,,36.35
5/7/21 22:10,,36.07
5/7/21 22:11,,35.97
5/7/21 22:11,,36.04
5/7/21 22:11,,36.51
5/7/21 22:11,,36.05
5/7/21 22:11,,36.6
5/7/21 22:11,,36.25
5/7/21 22:11,,36.06
5/7/21 22:11,,36.7
5/7/21 22:11,,36.59
